start-date,type,number,vote-date,vote-time,motion-ch,motion-en,mover-ch,mover-en,mover-type,debating-issue,Website,vote-separate-mechanism,present-count,vote-count,yes-count,no-count,abstain-count,result,name-ch,name-en,display-name,constituency,region,camp,vote,entropy
21/11/2018,Council Meeting,8,22/11/2018,13:04:28,「研究制訂讓同志締結伴侶關係的政策」議案,MOTION ON “STUDYING THE FORMULATION OF POLICIES FOR HOMOSEXUAL COUPLES TO ENTER INTO A UNION”,陳志全,CHAN Chi-chuen,Member,"""Formulating policies for homosexual couples to enter into a union""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181121m-ccc.htm,Yes,58,57,24,27,6,Negatived,葉劉淑儀,Mrs Regina IP,Ip Lau Suk Yee Regina,Geographical,Hong Kong Island,Pro-establishment,Yes,0.997502546
21/11/2018,Council Meeting,8,22/11/2018,13:04:28,「研究制訂讓同志締結伴侶關係的政策」議案,MOTION ON “STUDYING THE FORMULATION OF POLICIES FOR HOMOSEXUAL COUPLES TO ENTER INTO A UNION”,陳志全,CHAN Chi-chuen,Member,"""Formulating policies for homosexual couples to enter into a union""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181121m-ccc.htm,Yes,58,57,24,27,6,Negatived,謝偉俊,Paul TSE,Tse Wai Chun Paul,Geographical,Kowloon East,Pro-establishment,Yes,0.997502546
21/11/2018,Council Meeting,8,22/11/2018,13:04:28,「研究制訂讓同志締結伴侶關係的政策」議案,MOTION ON “STUDYING THE FORMULATION OF POLICIES FOR HOMOSEXUAL COUPLES TO ENTER INTO A UNION”,陳志全,CHAN Chi-chuen,Member,"""Formulating policies for homosexual couples to enter into a union""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181121m-ccc.htm,Yes,58,57,24,27,6,Negatived,毛孟靜,Claudia MO,Mo Man Ching Claudia,Geographical,Kowloon West,Pro-democracy,Yes,0.997502546
21/11/2018,Council Meeting,8,22/11/2018,13:04:28,「研究制訂讓同志締結伴侶關係的政策」議案,MOTION ON “STUDYING THE FORMULATION OF POLICIES FOR HOMOSEXUAL COUPLES TO ENTER INTO A UNION”,陳志全,CHAN Chi-chuen,Member,"""Formulating policies for homosexual couples to enter into a union""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181121m-ccc.htm,Yes,58,57,24,27,6,Negatived,田北辰,Michael TIEN,Tien Michael Puk Sun,Geographical,New Territories West,Pro-establishment,No,0.997502546
21/11/2018,Council Meeting,8,22/11/2018,13:04:28,「研究制訂讓同志締結伴侶關係的政策」議案,MOTION ON “STUDYING THE FORMULATION OF POLICIES FOR HOMOSEXUAL COUPLES TO ENTER INTO A UNION”,陳志全,CHAN Chi-chuen,Member,"""Formulating policies for homosexual couples to enter into a union""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181121m-ccc.htm,Yes,58,57,24,27,6,Negatived,胡志偉,WU Chi-wai,Wu Chi Wai,Geographical,Kowloon East,Pro-democracy,Yes,0.997502546
21/11/2018,Council Meeting,8,22/11/2018,13:04:28,「研究制訂讓同志締結伴侶關係的政策」議案,MOTION ON “STUDYING THE FORMULATION OF POLICIES FOR HOMOSEXUAL COUPLES TO ENTER INTO A UNION”,陳志全,CHAN Chi-chuen,Member,"""Formulating policies for homosexual couples to enter into a union""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181121m-ccc.htm,Yes,58,57,24,27,6,Negatived,陳志全,CHAN Chi-chuen,Chan Chi Chuen Raymond,Geographical,New Territories East,Pro-democracy,Yes,0.997502546
21/11/2018,Council Meeting,8,22/11/2018,13:04:28,「研究制訂讓同志締結伴侶關係的政策」議案,MOTION ON “STUDYING THE FORMULATION OF POLICIES FOR HOMOSEXUAL COUPLES TO ENTER INTO A UNION”,陳志全,CHAN Chi-chuen,Member,"""Formulating policies for homosexual couples to enter into a union""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181121m-ccc.htm,Yes,58,57,24,27,6,Negatived,梁志祥,LEUNG Che-cheung,Leung Che Cheung,Geographical,New Territories West,Pro-establishment,No,0.997502546
21/11/2018,Council Meeting,8,22/11/2018,13:04:28,「研究制訂讓同志締結伴侶關係的政策」議案,MOTION ON “STUDYING THE FORMULATION OF POLICIES FOR HOMOSEXUAL COUPLES TO ENTER INTO A UNION”,陳志全,CHAN Chi-chuen,Member,"""Formulating policies for homosexual couples to enter into a union""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181121m-ccc.htm,Yes,58,57,24,27,6,Negatived,郭偉强,KWOK Wai-keung,Kwok Wai Keung,Geographical,Hong Kong Island,Pro-establishment,No,0.997502546
21/11/2018,Council Meeting,8,22/11/2018,13:04:28,「研究制訂讓同志締結伴侶關係的政策」議案,MOTION ON “STUDYING THE FORMULATION OF POLICIES FOR HOMOSEXUAL COUPLES TO ENTER INTO A UNION”,陳志全,CHAN Chi-chuen,Member,"""Formulating policies for homosexual couples to enter into a union""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181121m-ccc.htm,Yes,58,57,24,27,6,Negatived,張超雄,Dr Fernando CHEUNG,Cheung Chiu Hung,Geographical,New Territories East,Pro-democracy,Yes,0.997502546
21/11/2018,Council Meeting,8,22/11/2018,13:04:28,「研究制訂讓同志締結伴侶關係的政策」議案,MOTION ON “STUDYING THE FORMULATION OF POLICIES FOR HOMOSEXUAL COUPLES TO ENTER INTO A UNION”,陳志全,CHAN Chi-chuen,Member,"""Formulating policies for homosexual couples to enter into a union""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181121m-ccc.htm,Yes,58,57,24,27,6,Negatived,黃碧雲,Dr Helena WONG,Wong Pik Wan Helena,Geographical,Kowloon West,Pro-democracy,Yes,0.997502546
21/11/2018,Council Meeting,8,22/11/2018,13:04:28,「研究制訂讓同志締結伴侶關係的政策」議案,MOTION ON “STUDYING THE FORMULATION OF POLICIES FOR HOMOSEXUAL COUPLES TO ENTER INTO A UNION”,陳志全,CHAN Chi-chuen,Member,"""Formulating policies for homosexual couples to enter into a union""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181121m-ccc.htm,Yes,58,57,24,27,6,Negatived,葛珮帆,Dr Elizabeth QUAT,Quat Elizabeth,Geographical,New Territories East,Pro-establishment,Absent,0.997502546
21/11/2018,Council Meeting,8,22/11/2018,13:04:28,「研究制訂讓同志締結伴侶關係的政策」議案,MOTION ON “STUDYING THE FORMULATION OF POLICIES FOR HOMOSEXUAL COUPLES TO ENTER INTO A UNION”,陳志全,CHAN Chi-chuen,Member,"""Formulating policies for homosexual couples to enter into a union""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181121m-ccc.htm,Yes,58,57,24,27,6,Negatived,蔣麗芸,Dr CHIANG Lai-wan,Chiang Lai Wan,Geographical,Kowloon West,Pro-establishment,No,0.997502546
21/11/2018,Council Meeting,8,22/11/2018,13:04:28,「研究制訂讓同志締結伴侶關係的政策」議案,MOTION ON “STUDYING THE FORMULATION OF POLICIES FOR HOMOSEXUAL COUPLES TO ENTER INTO A UNION”,陳志全,CHAN Chi-chuen,Member,"""Formulating policies for homosexual couples to enter into a union""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181121m-ccc.htm,Yes,58,57,24,27,6,Negatived,楊岳橋,Alvin YEUNG,Yeung Alvin Ngok Kiu,Geographical,New Territories East,Pro-democracy,Yes,0.997502546
21/11/2018,Council Meeting,8,22/11/2018,13:04:28,「研究制訂讓同志締結伴侶關係的政策」議案,MOTION ON “STUDYING THE FORMULATION OF POLICIES FOR HOMOSEXUAL COUPLES TO ENTER INTO A UNION”,陳志全,CHAN Chi-chuen,Member,"""Formulating policies for homosexual couples to enter into a union""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181121m-ccc.htm,Yes,58,57,24,27,6,Negatived,朱凱廸,CHU Hoi-dick,Chu Hoi Dick Eddie,Geographical,New Territories West,Pro-democracy,Yes,0.997502546
21/11/2018,Council Meeting,8,22/11/2018,13:04:28,「研究制訂讓同志締結伴侶關係的政策」議案,MOTION ON “STUDYING THE FORMULATION OF POLICIES FOR HOMOSEXUAL COUPLES TO ENTER INTO A UNION”,陳志全,CHAN Chi-chuen,Member,"""Formulating policies for homosexual couples to enter into a union""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181121m-ccc.htm,Yes,58,57,24,27,6,Negatived,陳淑莊,Tanya CHAN,Chan Tanya,Geographical,Hong Kong Island,Pro-democracy,Absent,0.997502546
21/11/2018,Council Meeting,8,22/11/2018,13:04:28,「研究制訂讓同志締結伴侶關係的政策」議案,MOTION ON “STUDYING THE FORMULATION OF POLICIES FOR HOMOSEXUAL COUPLES TO ENTER INTO A UNION”,陳志全,CHAN Chi-chuen,Member,"""Formulating policies for homosexual couples to enter into a union""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181121m-ccc.htm,Yes,58,57,24,27,6,Negatived,許智峯,HUI Chi-fung,Hui Chi Fung,Geographical,Hong Kong Island,Pro-democracy,Absent,0.997502546
21/11/2018,Council Meeting,8,22/11/2018,13:04:28,「研究制訂讓同志締結伴侶關係的政策」議案,MOTION ON “STUDYING THE FORMULATION OF POLICIES FOR HOMOSEXUAL COUPLES TO ENTER INTO A UNION”,陳志全,CHAN Chi-chuen,Member,"""Formulating policies for homosexual couples to enter into a union""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181121m-ccc.htm,Yes,58,57,24,27,6,Negatived,鄭松泰,Dr CHENG Chung-tai,Cheng Chung Tai,Geographical,New Territories West,Localist,Yes,0.997502546
21/11/2018,Council Meeting,8,22/11/2018,13:04:28,「研究制訂讓同志締結伴侶關係的政策」議案,MOTION ON “STUDYING THE FORMULATION OF POLICIES FOR HOMOSEXUAL COUPLES TO ENTER INTO A UNION”,陳志全,CHAN Chi-chuen,Member,"""Formulating policies for homosexual couples to enter into a union""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181121m-ccc.htm,Yes,58,57,24,27,6,Negatived,譚文豪,Jeremy TAM,Tam Man Ho Jeremy Jansen,Geographical,Kowloon East,Pro-democracy,Yes,0.997502546
5/12/2018,Council Meeting,7,5/12/2018,18:50:41,譚文豪議員動議，經陳克勤議員修正的「立法保護揭弊者」議案,MOTION MOVED BY HON JEREMY TAM ON “LEGISLATING FOR THE PROTECTION OF WHISTLE-BLOWERS” AS AMENDED BY HON CHAN HAK-KAN,譚文豪,Jeremy TAM,Member,"""Legislating for the protection of whistle-blowers""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181205m-tmh.htm,Yes,56,55,31,22,2,Negatived,梁美芬,Dr Priscilla LEUNG,Leung Mei Fun,Geographical,Kowloon West,Pro-establishment,Yes,0.979098167
5/12/2018,Council Meeting,7,5/12/2018,18:50:41,譚文豪議員動議，經陳克勤議員修正的「立法保護揭弊者」議案,MOTION MOVED BY HON JEREMY TAM ON “LEGISLATING FOR THE PROTECTION OF WHISTLE-BLOWERS” AS AMENDED BY HON CHAN HAK-KAN,譚文豪,Jeremy TAM,Member,"""Legislating for the protection of whistle-blowers""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181205m-tmh.htm,Yes,56,55,31,22,2,Negatived,黃國健,WONG Kwok-kin,Wong Kwok Kin,Geographical,Kowloon East,Pro-establishment,Yes,0.979098167
5/12/2018,Council Meeting,7,5/12/2018,18:50:41,譚文豪議員動議，經陳克勤議員修正的「立法保護揭弊者」議案,MOTION MOVED BY HON JEREMY TAM ON “LEGISLATING FOR THE PROTECTION OF WHISTLE-BLOWERS” AS AMENDED BY HON CHAN HAK-KAN,譚文豪,Jeremy TAM,Member,"""Legislating for the protection of whistle-blowers""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181205m-tmh.htm,Yes,56,55,31,22,2,Negatived,葉劉淑儀,Mrs Regina IP,Ip Lau Suk Yee Regina,Geographical,Hong Kong Island,Pro-establishment,Yes,0.979098167
5/12/2018,Council Meeting,7,5/12/2018,18:50:41,譚文豪議員動議，經陳克勤議員修正的「立法保護揭弊者」議案,MOTION MOVED BY HON JEREMY TAM ON “LEGISLATING FOR THE PROTECTION OF WHISTLE-BLOWERS” AS AMENDED BY HON CHAN HAK-KAN,譚文豪,Jeremy TAM,Member,"""Legislating for the protection of whistle-blowers""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181205m-tmh.htm,Yes,56,55,31,22,2,Negatived,謝偉俊,Paul TSE,Tse Wai Chun Paul,Geographical,Kowloon East,Pro-establishment,Absent,0.979098167
5/12/2018,Council Meeting,7,5/12/2018,18:50:41,譚文豪議員動議，經陳克勤議員修正的「立法保護揭弊者」議案,MOTION MOVED BY HON JEREMY TAM ON “LEGISLATING FOR THE PROTECTION OF WHISTLE-BLOWERS” AS AMENDED BY HON CHAN HAK-KAN,譚文豪,Jeremy TAM,Member,"""Legislating for the protection of whistle-blowers""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181205m-tmh.htm,Yes,56,55,31,22,2,Negatived,毛孟靜,Claudia MO,Mo Man Ching Claudia,Geographical,Kowloon West,Pro-democracy,No,0.979098167
5/12/2018,Council Meeting,7,5/12/2018,18:50:41,譚文豪議員動議，經陳克勤議員修正的「立法保護揭弊者」議案,MOTION MOVED BY HON JEREMY TAM ON “LEGISLATING FOR THE PROTECTION OF WHISTLE-BLOWERS” AS AMENDED BY HON CHAN HAK-KAN,譚文豪,Jeremy TAM,Member,"""Legislating for the protection of whistle-blowers""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181205m-tmh.htm,Yes,56,55,31,22,2,Negatived,田北辰,Michael TIEN,Tien Michael Puk Sun,Geographical,New Territories West,Pro-establishment,Absent,0.979098167
5/12/2018,Council Meeting,7,5/12/2018,18:50:41,譚文豪議員動議，經陳克勤議員修正的「立法保護揭弊者」議案,MOTION MOVED BY HON JEREMY TAM ON “LEGISLATING FOR THE PROTECTION OF WHISTLE-BLOWERS” AS AMENDED BY HON CHAN HAK-KAN,譚文豪,Jeremy TAM,Member,"""Legislating for the protection of whistle-blowers""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181205m-tmh.htm,Yes,56,55,31,22,2,Negatived,胡志偉,WU Chi-wai,Wu Chi Wai,Geographical,Kowloon East,Pro-democracy,No,0.979098167
5/12/2018,Council Meeting,7,5/12/2018,18:50:41,譚文豪議員動議，經陳克勤議員修正的「立法保護揭弊者」議案,MOTION MOVED BY HON JEREMY TAM ON “LEGISLATING FOR THE PROTECTION OF WHISTLE-BLOWERS” AS AMENDED BY HON CHAN HAK-KAN,譚文豪,Jeremy TAM,Member,"""Legislating for the protection of whistle-blowers""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181205m-tmh.htm,Yes,56,55,31,22,2,Negatived,陳志全,CHAN Chi-chuen,Chan Chi Chuen Raymond,Geographical,New Territories East,Pro-democracy,No,0.979098167
5/12/2018,Council Meeting,7,5/12/2018,18:50:41,譚文豪議員動議，經陳克勤議員修正的「立法保護揭弊者」議案,MOTION MOVED BY HON JEREMY TAM ON “LEGISLATING FOR THE PROTECTION OF WHISTLE-BLOWERS” AS AMENDED BY HON CHAN HAK-KAN,譚文豪,Jeremy TAM,Member,"""Legislating for the protection of whistle-blowers""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181205m-tmh.htm,Yes,56,55,31,22,2,Negatived,梁志祥,LEUNG Che-cheung,Leung Che Cheung,Geographical,New Territories West,Pro-establishment,Yes,0.979098167
5/12/2018,Council Meeting,7,5/12/2018,18:50:41,譚文豪議員動議，經陳克勤議員修正的「立法保護揭弊者」議案,MOTION MOVED BY HON JEREMY TAM ON “LEGISLATING FOR THE PROTECTION OF WHISTLE-BLOWERS” AS AMENDED BY HON CHAN HAK-KAN,譚文豪,Jeremy TAM,Member,"""Legislating for the protection of whistle-blowers""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181205m-tmh.htm,Yes,56,55,31,22,2,Negatived,郭偉强,KWOK Wai-keung,Kwok Wai Keung,Geographical,Hong Kong Island,Pro-establishment,Yes,0.979098167
5/12/2018,Council Meeting,7,5/12/2018,18:50:41,譚文豪議員動議，經陳克勤議員修正的「立法保護揭弊者」議案,MOTION MOVED BY HON JEREMY TAM ON “LEGISLATING FOR THE PROTECTION OF WHISTLE-BLOWERS” AS AMENDED BY HON CHAN HAK-KAN,譚文豪,Jeremy TAM,Member,"""Legislating for the protection of whistle-blowers""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181205m-tmh.htm,Yes,56,55,31,22,2,Negatived,張超雄,Dr Fernando CHEUNG,Cheung Chiu Hung,Geographical,New Territories East,Pro-democracy,Abstain,0.979098167
5/12/2018,Council Meeting,7,5/12/2018,18:50:41,譚文豪議員動議，經陳克勤議員修正的「立法保護揭弊者」議案,MOTION MOVED BY HON JEREMY TAM ON “LEGISLATING FOR THE PROTECTION OF WHISTLE-BLOWERS” AS AMENDED BY HON CHAN HAK-KAN,譚文豪,Jeremy TAM,Member,"""Legislating for the protection of whistle-blowers""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181205m-tmh.htm,Yes,56,55,31,22,2,Negatived,黃碧雲,Dr Helena WONG,Wong Pik Wan Helena,Geographical,Kowloon West,Pro-democracy,No,0.979098167
5/12/2018,Council Meeting,7,5/12/2018,18:50:41,譚文豪議員動議，經陳克勤議員修正的「立法保護揭弊者」議案,MOTION MOVED BY HON JEREMY TAM ON “LEGISLATING FOR THE PROTECTION OF WHISTLE-BLOWERS” AS AMENDED BY HON CHAN HAK-KAN,譚文豪,Jeremy TAM,Member,"""Legislating for the protection of whistle-blowers""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181205m-tmh.htm,Yes,56,55,31,22,2,Negatived,葛珮帆,Dr Elizabeth QUAT,Quat Elizabeth,Geographical,New Territories East,Pro-establishment,Yes,0.979098167
5/12/2018,Council Meeting,7,5/12/2018,18:50:41,譚文豪議員動議，經陳克勤議員修正的「立法保護揭弊者」議案,MOTION MOVED BY HON JEREMY TAM ON “LEGISLATING FOR THE PROTECTION OF WHISTLE-BLOWERS” AS AMENDED BY HON CHAN HAK-KAN,譚文豪,Jeremy TAM,Member,"""Legislating for the protection of whistle-blowers""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181205m-tmh.htm,Yes,56,55,31,22,2,Negatived,蔣麗芸,Dr CHIANG Lai-wan,Chiang Lai Wan,Geographical,Kowloon West,Pro-establishment,Yes,0.979098167
5/12/2018,Council Meeting,7,5/12/2018,18:50:41,譚文豪議員動議，經陳克勤議員修正的「立法保護揭弊者」議案,MOTION MOVED BY HON JEREMY TAM ON “LEGISLATING FOR THE PROTECTION OF WHISTLE-BLOWERS” AS AMENDED BY HON CHAN HAK-KAN,譚文豪,Jeremy TAM,Member,"""Legislating for the protection of whistle-blowers""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181205m-tmh.htm,Yes,56,55,31,22,2,Negatived,楊岳橋,Alvin YEUNG,Yeung Alvin Ngok Kiu,Geographical,New Territories East,Pro-democracy,No,0.979098167
5/12/2018,Council Meeting,7,5/12/2018,18:50:41,譚文豪議員動議，經陳克勤議員修正的「立法保護揭弊者」議案,MOTION MOVED BY HON JEREMY TAM ON “LEGISLATING FOR THE PROTECTION OF WHISTLE-BLOWERS” AS AMENDED BY HON CHAN HAK-KAN,譚文豪,Jeremy TAM,Member,"""Legislating for the protection of whistle-blowers""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181205m-tmh.htm,Yes,56,55,31,22,2,Negatived,朱凱廸,CHU Hoi-dick,Chu Hoi Dick Eddie,Geographical,New Territories West,Pro-democracy,No,0.979098167
5/12/2018,Council Meeting,7,5/12/2018,18:50:41,譚文豪議員動議，經陳克勤議員修正的「立法保護揭弊者」議案,MOTION MOVED BY HON JEREMY TAM ON “LEGISLATING FOR THE PROTECTION OF WHISTLE-BLOWERS” AS AMENDED BY HON CHAN HAK-KAN,譚文豪,Jeremy TAM,Member,"""Legislating for the protection of whistle-blowers""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181205m-tmh.htm,Yes,56,55,31,22,2,Negatived,陳淑莊,Tanya CHAN,Chan Tanya,Geographical,Hong Kong Island,Pro-democracy,No,0.979098167
5/12/2018,Council Meeting,7,5/12/2018,18:50:41,譚文豪議員動議，經陳克勤議員修正的「立法保護揭弊者」議案,MOTION MOVED BY HON JEREMY TAM ON “LEGISLATING FOR THE PROTECTION OF WHISTLE-BLOWERS” AS AMENDED BY HON CHAN HAK-KAN,譚文豪,Jeremy TAM,Member,"""Legislating for the protection of whistle-blowers""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181205m-tmh.htm,Yes,56,55,31,22,2,Negatived,許智峯,HUI Chi-fung,Hui Chi Fung,Geographical,Hong Kong Island,Pro-democracy,No,0.979098167
5/12/2018,Council Meeting,7,5/12/2018,18:50:41,譚文豪議員動議，經陳克勤議員修正的「立法保護揭弊者」議案,MOTION MOVED BY HON JEREMY TAM ON “LEGISLATING FOR THE PROTECTION OF WHISTLE-BLOWERS” AS AMENDED BY HON CHAN HAK-KAN,譚文豪,Jeremy TAM,Member,"""Legislating for the protection of whistle-blowers""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181205m-tmh.htm,Yes,56,55,31,22,2,Negatived,鄭松泰,Dr CHENG Chung-tai,Cheng Chung Tai,Geographical,New Territories West,Localist,No,0.979098167
5/12/2018,Council Meeting,7,5/12/2018,18:50:41,譚文豪議員動議，經陳克勤議員修正的「立法保護揭弊者」議案,MOTION MOVED BY HON JEREMY TAM ON “LEGISLATING FOR THE PROTECTION OF WHISTLE-BLOWERS” AS AMENDED BY HON CHAN HAK-KAN,譚文豪,Jeremy TAM,Member,"""Legislating for the protection of whistle-blowers""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20181205m-tmh.htm,Yes,56,55,31,22,2,Negatived,譚文豪,Jeremy TAM,Tam Man Ho Jeremy Jansen,Geographical,Kowloon East,Pro-democracy,No,0.979098167
20/3/2019,Council Meeting,15,21/3/2019,14:10:39,「改革移民及入境政策」議案,MOTION ON “REFORMING THE IMMIGRATION AND ADMISSION POLICIES”,范國威,Gary FAN,Member,"""Reducing 'One-way Permit' quota by half""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20190320m-fkw.htm,Yes,55,54,13,38,3,Negatived,梁美芬,Dr Priscilla LEUNG,Leung Mei Fun,Geographical,Kowloon West,Pro-establishment,No,0.818955502
20/3/2019,Council Meeting,15,21/3/2019,14:10:39,「改革移民及入境政策」議案,MOTION ON “REFORMING THE IMMIGRATION AND ADMISSION POLICIES”,范國威,Gary FAN,Member,"""Reducing 'One-way Permit' quota by half""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20190320m-fkw.htm,Yes,55,54,13,38,3,Negatived,黃國健,WONG Kwok-kin,Wong Kwok Kin,Geographical,Kowloon East,Pro-establishment,No,0.818955502
20/3/2019,Council Meeting,15,21/3/2019,14:10:39,「改革移民及入境政策」議案,MOTION ON “REFORMING THE IMMIGRATION AND ADMISSION POLICIES”,范國威,Gary FAN,Member,"""Reducing 'One-way Permit' quota by half""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20190320m-fkw.htm,Yes,55,54,13,38,3,Negatived,葉劉淑儀,Mrs Regina IP,Ip Lau Suk Yee Regina,Geographical,Hong Kong Island,Pro-establishment,Absent,0.818955502
20/3/2019,Council Meeting,15,21/3/2019,14:10:39,「改革移民及入境政策」議案,MOTION ON “REFORMING THE IMMIGRATION AND ADMISSION POLICIES”,范國威,Gary FAN,Member,"""Reducing 'One-way Permit' quota by half""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20190320m-fkw.htm,Yes,55,54,13,38,3,Negatived,謝偉俊,Paul TSE,Tse Wai Chun Paul,Geographical,Kowloon East,Pro-establishment,Absent,0.818955502
20/3/2019,Council Meeting,15,21/3/2019,14:10:39,「改革移民及入境政策」議案,MOTION ON “REFORMING THE IMMIGRATION AND ADMISSION POLICIES”,范國威,Gary FAN,Member,"""Reducing 'One-way Permit' quota by half""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20190320m-fkw.htm,Yes,55,54,13,38,3,Negatived,毛孟靜,Claudia MO,Mo Man Ching Claudia,Geographical,Kowloon West,Pro-democracy,Yes,0.818955502
20/3/2019,Council Meeting,15,21/3/2019,14:10:39,「改革移民及入境政策」議案,MOTION ON “REFORMING THE IMMIGRATION AND ADMISSION POLICIES”,范國威,Gary FAN,Member,"""Reducing 'One-way Permit' quota by half""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20190320m-fkw.htm,Yes,55,54,13,38,3,Negatived,田北辰,Michael TIEN,Tien Michael Puk Sun,Geographical,New Territories West,Pro-establishment,No,0.818955502
20/3/2019,Council Meeting,15,21/3/2019,14:10:39,「改革移民及入境政策」議案,MOTION ON “REFORMING THE IMMIGRATION AND ADMISSION POLICIES”,范國威,Gary FAN,Member,"""Reducing 'One-way Permit' quota by half""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20190320m-fkw.htm,Yes,55,54,13,38,3,Negatived,胡志偉,WU Chi-wai,Wu Chi Wai,Geographical,Kowloon East,Pro-democracy,Yes,0.818955502
20/3/2019,Council Meeting,15,21/3/2019,14:10:39,「改革移民及入境政策」議案,MOTION ON “REFORMING THE IMMIGRATION AND ADMISSION POLICIES”,范國威,Gary FAN,Member,"""Reducing 'One-way Permit' quota by half""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20190320m-fkw.htm,Yes,55,54,13,38,3,Negatived,陳志全,CHAN Chi-chuen,Chan Chi Chuen Raymond,Geographical,New Territories East,Pro-democracy,Yes,0.818955502
20/3/2019,Council Meeting,15,21/3/2019,14:10:39,「改革移民及入境政策」議案,MOTION ON “REFORMING THE IMMIGRATION AND ADMISSION POLICIES”,范國威,Gary FAN,Member,"""Reducing 'One-way Permit' quota by half""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20190320m-fkw.htm,Yes,55,54,13,38,3,Negatived,梁志祥,LEUNG Che-cheung,Leung Che Cheung,Geographical,New Territories West,Pro-establishment,No,0.818955502
20/3/2019,Council Meeting,15,21/3/2019,14:10:39,「改革移民及入境政策」議案,MOTION ON “REFORMING THE IMMIGRATION AND ADMISSION POLICIES”,范國威,Gary FAN,Member,"""Reducing 'One-way Permit' quota by half""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20190320m-fkw.htm,Yes,55,54,13,38,3,Negatived,郭偉强,KWOK Wai-keung,Kwok Wai Keung,Geographical,Hong Kong Island,Pro-establishment,No,0.818955502
20/3/2019,Council Meeting,15,21/3/2019,14:10:39,「改革移民及入境政策」議案,MOTION ON “REFORMING THE IMMIGRATION AND ADMISSION POLICIES”,范國威,Gary FAN,Member,"""Reducing 'One-way Permit' quota by half""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20190320m-fkw.htm,Yes,55,54,13,38,3,Negatived,張超雄,Dr Fernando CHEUNG,Cheung Chiu Hung,Geographical,New Territories East,Pro-democracy,No,0.818955502
20/3/2019,Council Meeting,15,21/3/2019,14:10:39,「改革移民及入境政策」議案,MOTION ON “REFORMING THE IMMIGRATION AND ADMISSION POLICIES”,范國威,Gary FAN,Member,"""Reducing 'One-way Permit' quota by half""",https://www.legco.gov.hk/yr18-19/english/counmtg/motion/cm20190320m-fkw.htm,Yes,55,54,13,38,3,Negatived,黃碧雲,Dr Helena WONG,Wong Pik Wan Helena,Geographical,Kowloon West,Pro-democracy,Yes,0.818955502
